Species Name ,Authority / Year,Characters:,Description,Colour:,Color,Habitat:,Habitat,Abundance:,Abundance
Stylocoeniella cocosensis,"Veron, 1990",Characters:,Colonies are small and encrusting. Corallites are irregularly exsert and less than one millimetre diameter. Septa are in two subequal cycles. Columellae are small. Coenosteum spinules are fine. Coenosteum styles are small or absent.,Colour:,Yellowish-green.,Habitat:,"Reef environments, especially under overhangs.",Abundance:,Uncommon.
Stylocoeniella guentheri,"(Bassett-Smith, 1890)",Characters:,"Colonies are encrusting, knobby, rarely columnar. Corallites are widely spaced and are flush with the coenosteum. Septa are in two unequal cycles. Coenosteum styles are small but distinctive.",Colour:,"Dark or pale greenish-brown, or mottled dark green, usually with white polyps.",Habitat:,Large colonies (greater than 0.5 metres across) are usually found only in high latitude environments.,Abundance:,Usually uncommon.
Stylophora danae,"Milne Edwards and Haime, 1850",Characters:,Colonies have low prostrate branches which irregularly fuse. Corallites are conical with hoods either absent or weakly developed and facing different directions. They have style-like columellae and six short septa.,Colour:,Brown.,Habitat:,Sloping rock faces.,Abundance:,Locally common.
Stylophora kuehlmanni,"Scheer and Pillai, 1983",Characters:,"Colonies have thin (up to 5 mm diameter), irregular, often anastomosing branches with blunt ends. Corallites are prominent, almost tubular, with well developed hoods giving branches a spiny appearance. They have style-like columellae and six primary septa which may be short or fused with the columella. The coenosteum is covered by fine spinules. Tentacles are often extended during the day.",Colour:,"Cream or pink, occasionally greenish.",Habitat:,Shallow reef environments.,Abundance:,Uncommon but distinctive.
Stylophora madagascarensis,"Veron, 2000",Characters:,"Colonies have thin (up to 5 mm diameter), straight compact branches. Corallites are crowded and uniformly spaced on branch sides and ends. They have a slight development of hoods towards branch ends. They have small style-like columellae and six primary septa which are fused with the columellae. The coenosteum is covered by fine spinules. Tentacles are not extended during the day.",Colour:,"Uniform tan, sometimes with pinkish branch bases.",Habitat:,Shallow reef environments exposed to some wave action and sheltered lagoons.,Abundance:,Common; may be a dominant species on exposed reef fronts.
Stylophora mamillata,"Scheer and Pillai, 1983",Characters:,Colonies are small (less than 0.1 metre across) and encrusting. The surface has small (approximately 8 mm diameter) mounds which do not develop into branches. Corallites have well developed hoods facing different directions. They have style-like columellae and septa in two unequal cycles.,Colour:,Usually cream or pinkish.,Habitat:,Found only on vertical surfaces of mid- to lower reef slopes.,Abundance:,Common.
Stylophora pistillata,"(Esper, 1792)",Characters:,"Colonies are branching with blunt-ended branches becoming thick and submassive. Corallites are immersed, conical or hooded. They have a solid style-like columella, six primary septa which may be short or fused with the columella, and sometimes six short secondary septa. The coenosteum is covered by fine spinules.",Colour:,"Uniform cream, pink, blue (which may photograph pink) or green.",Habitat:,Primarily in shallow water reef environments exposed to strong wave action.,Abundance:,Uncommon except on the edge of reef flats exposed to wave action.
Stylophora subseriata,"(Ehrenberg, 1834)",Characters:,"Colonies have thin (up to 5 mm diameter), irregular, often anastomosing branches with blunt ends. Corallites are prominent but do not have prominent hoods. They have style-like columellae and six primary septa which may be short or fused with the columella. The coenosteum is covered by fine spinules. Tentacles are often extended during the day.",Colour:,"Uniform cream or pink, occasionally greenish.",Habitat:,Most reef environments.,Abundance:,Uncommon.
Stylophora wellsi,"Scheer, 1964",Characters:,"Colonies usually consist of clumps of short knobby branches up to 40 millimetres thick with blunt ends. Corallites are crowded and immersed to conical, with hoods often facing different directions. They have small style-like columellae, six primary septa and rudimentary secondary septa. The coenosteum is covered by coarse spinules.",Colour:,Uniform cream.,Habitat:,Found only in shallow water exposed to wave action.,Abundance:,Sometimes common.
Symphyllia agaricia,"Milne Edwards and Haime, 1849",Characters:,"Colonies are hemispherical to flat. Valleys are sinuous or straight, averaging 35 millimetres wide and are usually separated by a narrow groove. Walls have a thick fleshy appearance. Septa are thick and have large teeth. Columellae are usually in two rows.",Colour:,"Brown, green or red, usually with distinctly contrasting valley and wall colours.",Habitat:,Exposed upper reef slopes.,Abundance:,Uncommon.
Symphyllia erythraea,"(Klunzinger, 1879)",Characters:,"Colonies are massive, becoming hemispherical. Valleys are short, usually with less than three centres. Septa are in two orders, with tall teeth. Columellae are well formed.",Colour:,"Mottled or uniform brown, grey, green or cream.",Habitat:,Most reef environments.,Abundance:,Common.
Symphyllia hassi,"Pillai and Scheer, 1976",Characters:,Colonies are hemispherical to flat and are seldom more than 0.2 metres across. Valleys are short and usually less than 25 millimetres wide. Walls are thick and in extreme cases can have an ambulacral groove which is wider than the valleys (similar to ). Costae and septa are both thick. Septa have large blunt spines. Columellae are large and centred in valleys.,Colour:,Cream.,Habitat:,Exposed upper reef slopes and reef flats.,Abundance:,Common.
Symphyllia radians,"Milne Edwards and Haime, 1849",Characters:,"Colonies are hemispherical to flat. Valleys average 20-25 millimetres wide, and are irregularly meandroid, becoming straight in flat colonies. Walls have a moderately thick fleshy appearance and usually have a groove along the top.",Colour:,"A wide range of red, grey and green, with valleys and walls usually of contrasting colours. Red Sea colonies are usually cream.",Habitat:,Upper reef slopes and fringing reefs.,Abundance:,Uncommon.
Symphyllia recta,"(Dana, 1846)",Characters:,"Colonies are hemispherical to flat. Valleys are 12-15 millimetres wide, and are highly sinuous. Polyp walls have a moderately thick fleshy appearance and usually have a groove along the top.",Colour:,"Brown, grey or green, either mottled or with walls and valleys of contrasting colours.",Habitat:,Upper reef slopes and fringing reefs.,Abundance:,Usually uncommon but conspicuous.
Symphyllia valenciennesi,"Milne Edwards and Haime, 1849",Characters:,"Colonies are usually flat. Valleys radiate from a flat central area and have steep sides and flat floors. Walls have a moderately fleshy appearance and usually have a groove along the top. Septa are thick, with large teeth. Polyps may be fleshy.",Colour:,"Usually grey, brown or mottled, with valley floors and walls of contrasting colours.",Habitat:,Lower reef slopes protected from wave action and rocky foreshores of subtropical locations.,Abundance:,"Rare on reefs, common around continental islands and some inter-reef areas."
Symphyllia wilsoni,"Veron, 1985",Characters:,"Colonies are massive or submassive and flattened. Valleys are irregular in length and shape. All skeletal structures are small for a , with septa being generally like those of . Polyps are fleshy, with a groove along the tops of valley walls.",Colour:,"A wide range of mottled, green, grey, purple and brown. Valley walls and floors have contrasting colours.",Habitat:,Subtidal rocky foreshores of temperate localities.,Abundance:,Uncommon.
Trachyphyllia geoffroyi,"(Audouin, 1826)",Characters:,"Colonies are flabello-meandroid and free-living. They are usually hourglass shaped, up to 80 millimetres in length with one to three separate mouths. Large, fully flabello-meandroid colonies are uncommon. Valleys have large regular septa and paliform lobes and a large columella of tangled spines. Polyps are fleshy. When tentacles are retracted during the day a large mantle extends well beyond the perimeter of the skeleton. This retracts if disturbed. At night tentacles in several rows are extended from the expanded oral disc inside the mantle. The mouth is approximately 10 millimetres across.",Colour:,"Polyps, especially the mantles, are often brightly coloured, usually yellow, brown, blue or green.",Habitat:,"Inter-reef environments and on soft substrates around continental islands. Frequently found with other free-living corals: ,   and . Large colonies are found only in certain protected, shallow island embayments.",Abundance:,Usually rare.
Turbinaria bifrons,"Brüggemann, 1877",Characters:,"Colonies are initially flat laminae which develop elongate, upright, bifacial fronds. Corallites are conical, regularly spaced, and have a uniform appearance.",Colour:,"Usually grey, green or brown, with paler calices.",Habitat:,Shallow reefs and rocky foreshores of subtropical locations.,Abundance:,Common in a wide range of reef environments.
Turbinaria conspicua,"Bernard, 1896",Characters:,"Colonies are composed of thin, upright, bifacial fronds. Corallites are small, immersed and widely separated, with small calices.",Colour:,Pale brown or cream.,Habitat:,Shallow reef environments.,Abundance:,"Rare in the tropics, uncommon in subtropical localities."
Turbinaria frondens,"(Dana, 1846)",Characters:,"Small colonies are usually cup-shaped. They then develop broad, unifacial, upright to horizontal fronds, or become irregularly contorted. Corallites are immersed to long and tubular, the latter being strongly inclined to the margins of upright fronds. They average 3.5 millimetres diameter.",Colour:,"Usually a uniform dark or greenish-brown, sometimes yellowish to grey.",Habitat:,Shallow reefs and rocky foreshores.,Abundance:,Common except in the Indian Ocean where it is rare.
Turbinaria heronensis,"Wells, 1959",Characters:,"Colonies have highly divided, irregular laminae with long tubular corallites.",Colour:,"Dark or pale browns, yellow or green.",Habitat:,Usually on upper slopes and outer flats of subtropical reefs.,Abundance:,Common.
Turbinaria irregularis,"Bernard, 1896",Characters:,"Colonies consist of encrusting plates, with free irregular margins. Corallites are exsert and irregular. The coenosteum between corallites is smooth and uniform between adjacent corallites.",Colour:,Uniform or mottled dark brown.,Habitat:,Reefs and rocky foreshores.,Abundance:,Uncommon except in subtropical localities.
